dataset,experiment,id_code,plate,sirna,well
train,HEPG2-07,HEPG2-07_3_C12,3,484,C12
train,HEPG2-07,HEPG2-07_3_C13,3,34,C13
train,HEPG2-07,HEPG2-07_3_C14,3,159,C14
train,HEPG2-07,HEPG2-07_3_C16,3,1007,C16
train,HEPG2-07,HEPG2-07_3_C17,3,595,C17
train,HEPG2-07,HEPG2-07_3_C18,3,51,C18
train,HEPG2-07,HEPG2-07_3_C20,3,617,C20
train,HEPG2-07,HEPG2-07_3_C21,3,32,C21
train,HEPG2-07,HEPG2-07_3_C23,3,593,C23
train,HEPG2-07,HEPG2-07_3_D02,3,520,D02
train,HEPG2-07,HEPG2-07_3_D03,3,763,D03
train,HEPG2-07,HEPG2-07_3_D04,3,119,D04
train,HEPG2-07,HEPG2-07_3_D05,3,485,D05
train,HEPG2-07,HEPG2-07_3_D06,3,1014,D06
train,HEPG2-07,HEPG2-07_3_D07,3,446,D07
train,HEPG2-07,HEPG2-07_3_D08,3,369,D08
train,HEPG2-07,HEPG2-07_3_D09,3,405,D09
train,HEPG2-07,HEPG2-07_3_D10,3,291,D10
train,HEPG2-07,HEPG2-07_3_D11,3,671,D11
train,HEPG2-07,HEPG2-07_3_D12,3,1000,D12
train,HEPG2-07,HEPG2-07_3_D13,3,190,D13
train,HEPG2-07,HEPG2-07_3_D14,3,96,D14
train,HEPG2-07,HEPG2-07_3_D15,3,860,D15
train,HEPG2-07,HEPG2-07_3_D16,3,992,D16
train,HEPG2-07,HEPG2-07_3_D17,3,809,D17
train,HEPG2-07,HEPG2-07_3_D18,3,422,D18
train,HEPG2-07,HEPG2-07_3_D19,3,963,D19
train,HEPG2-07,HEPG2-07_3_D20,3,551,D20
train,HEPG2-07,HEPG2-07_3_D21,3,145,D21
train,HEPG2-07,HEPG2-07_3_D22,3,501,D22
train,HEPG2-07,HEPG2-07_3_D23,3,480,D23
train,HEPG2-07,HEPG2-07_3_E02,3,848,E02
train,HEPG2-07,HEPG2-07_3_E03,3,614,E03
train,HEPG2-07,HEPG2-07_3_E04,3,99,E04
train,HEPG2-07,HEPG2-07_3_E05,3,490,E05
train,HEPG2-07,HEPG2-07_3_E06,3,546,E06
train,HEPG2-07,HEPG2-07_3_E07,3,936,E07
train,HEPG2-07,HEPG2-07_3_E08,3,861,E08
train,HEPG2-07,HEPG2-07_3_E09,3,311,E09
train,HEPG2-07,HEPG2-07_3_E10,3,210,E10
train,HEPG2-07,HEPG2-07_3_E11,3,944,E11
train,HEPG2-07,HEPG2-07_3_E12,3,990,E12
train,HEPG2-07,HEPG2-07_3_E13,3,120,E13
train,HEPG2-07,HEPG2-07_3_E14,3,278,E14
train,HEPG2-07,HEPG2-07_3_E15,3,437,E15
train,HEPG2-07,HEPG2-07_3_E16,3,326,E16
train,HEPG2-07,HEPG2-07_3_E17,3,171,E17
train,HEPG2-07,HEPG2-07_3_E18,3,314,E18
train,HEPG2-07,HEPG2-07_3_E19,3,636,E19
train,HEPG2-07,HEPG2-07_3_E20,3,718,E20
train,HEPG2-07,HEPG2-07_3_E21,3,229,E21
train,HEPG2-07,HEPG2-07_3_E22,3,808,E22
train,HEPG2-07,HEPG2-07_3_E23,3,1034,E23
train,HEPG2-07,HEPG2-07_3_F02,3,338,F02
train,HEPG2-07,HEPG2-07_3_F04,3,255,F04
train,HEPG2-07,HEPG2-07_3_F05,3,237,F05
train,HEPG2-07,HEPG2-07_3_F06,3,895,F06
train,HEPG2-07,HEPG2-07_3_F08,3,748,F08
train,HEPG2-07,HEPG2-07_3_F09,3,115,F09
train,HEPG2-07,HEPG2-07_3_F10,3,947,F10
train,HEPG2-07,HEPG2-07_3_F12,3,989,F12
train,HEPG2-07,HEPG2-07_3_F13,3,382,F13
train,HEPG2-07,HEPG2-07_3_F14,3,782,F14
train,HEPG2-07,HEPG2-07_3_F16,3,796,F16
train,HEPG2-07,HEPG2-07_3_F17,3,1099,F17
train,HEPG2-07,HEPG2-07_3_F18,3,1029,F18
train,HEPG2-07,HEPG2-07_3_F20,3,259,F20
train,HEPG2-07,HEPG2-07_3_F21,3,1091,F21
train,HEPG2-07,HEPG2-07_3_F23,3,713,F23
train,HEPG2-07,HEPG2-07_3_G02,3,834,G02
train,HEPG2-07,HEPG2-07_3_G03,3,933,G03
train,HEPG2-07,HEPG2-07_3_G04,3,769,G04
train,HEPG2-07,HEPG2-07_3_G05,3,888,G05
train,HEPG2-07,HEPG2-07_3_G06,3,942,G06
train,HEPG2-07,HEPG2-07_3_G07,3,919,G07
train,HEPG2-07,HEPG2-07_3_G08,3,173,G08
train,HEPG2-07,HEPG2-07_3_G09,3,347,G09
train,HEPG2-07,HEPG2-07_3_G10,3,629,G10
train,HEPG2-07,HEPG2-07_3_G11,3,515,G11
train,HEPG2-07,HEPG2-07_3_G12,3,873,G12
train,HEPG2-07,HEPG2-07_3_G13,3,819,G13
train,HEPG2-07,HEPG2-07_3_G14,3,170,G14
train,HEPG2-07,HEPG2-07_3_G15,3,122,G15
train,HEPG2-07,HEPG2-07_3_G16,3,678,G16
train,HEPG2-07,HEPG2-07_3_G17,3,738,G17
train,HEPG2-07,HEPG2-07_3_G18,3,674,G18
train,HEPG2-07,HEPG2-07_3_G19,3,820,G19
train,HEPG2-07,HEPG2-07_3_G20,3,1087,G20
train,HEPG2-07,HEPG2-07_3_G21,3,926,G21
train,HEPG2-07,HEPG2-07_3_G22,3,435,G22
train,HEPG2-07,HEPG2-07_3_G23,3,289,G23
train,HEPG2-07,HEPG2-07_3_H02,3,463,H02
train,HEPG2-07,HEPG2-07_3_H04,3,191,H04
train,HEPG2-07,HEPG2-07_3_H05,3,168,H05
train,HEPG2-07,HEPG2-07_3_H06,3,759,H06
train,HEPG2-07,HEPG2-07_3_H08,3,800,H08
train,HEPG2-07,HEPG2-07_3_H09,3,198,H09
train,HEPG2-07,HEPG2-07_3_H10,3,842,H10
train,HEPG2-07,HEPG2-07_3_H12,3,755,H12
train,HEPG2-07,HEPG2-07_3_H13,3,955,H13
train,HEPG2-07,HEPG2-07_3_H14,3,465,H14
train,HEPG2-07,HEPG2-07_3_H16,3,1053,H16
train,HEPG2-07,HEPG2-07_3_H17,3,335,H17
train,HEPG2-07,HEPG2-07_3_H18,3,279,H18
train,HEPG2-07,HEPG2-07_3_H20,3,646,H20
train,HEPG2-07,HEPG2-07_3_H21,3,858,H21
train,HEPG2-07,HEPG2-07_3_H23,3,940,H23
train,HEPG2-07,HEPG2-07_3_I02,3,98,I02
train,HEPG2-07,HEPG2-07_3_I03,3,248,I03
train,HEPG2-07,HEPG2-07_3_I04,3,491,I04
train,HEPG2-07,HEPG2-07_3_I05,3,586,I05
train,HEPG2-07,HEPG2-07_3_I06,3,1079,I06
train,HEPG2-07,HEPG2-07_3_I07,3,510,I07
train,HEPG2-07,HEPG2-07_3_I08,3,795,I08
train,HEPG2-07,HEPG2-07_3_I09,3,816,I09
train,HEPG2-07,HEPG2-07_3_I10,3,163,I10
train,HEPG2-07,HEPG2-07_3_I11,3,185,I11
train,HEPG2-07,HEPG2-07_3_I12,3,564,I12
train,HEPG2-07,HEPG2-07_3_I13,3,448,I13
train,HEPG2-07,HEPG2-07_3_I14,3,608,I14
train,HEPG2-07,HEPG2-07_3_I15,3,76,I15
train,HEPG2-07,HEPG2-07_3_I16,3,691,I16
train,HEPG2-07,HEPG2-07_3_I17,3,672,I17
train,HEPG2-07,HEPG2-07_3_I18,3,244,I18
train,HEPG2-07,HEPG2-07_3_I19,3,401,I19
train,HEPG2-07,HEPG2-07_3_I20,3,322,I20
train,HEPG2-07,HEPG2-07_3_I21,3,300,I21
train,HEPG2-07,HEPG2-07_3_I22,3,922,I22
train,HEPG2-07,HEPG2-07_3_I23,3,716,I23
train,HEPG2-07,HEPG2-07_3_J02,3,127,J02
train,HEPG2-07,HEPG2-07_3_J04,3,863,J04
train,HEPG2-07,HEPG2-07_3_J05,3,805,J05
train,HEPG2-07,HEPG2-07_3_J06,3,1057,J06
train,HEPG2-07,HEPG2-07_3_J08,3,1105,J08
train,HEPG2-07,HEPG2-07_3_J09,3,464,J09
train,HEPG2-07,HEPG2-07_3_J10,3,530,J10
train,HEPG2-07,HEPG2-07_3_J12,3,969,J12
train,HEPG2-07,HEPG2-07_3_J13,3,807,J13
train,HEPG2-07,HEPG2-07_3_J14,3,123,J14
train,HEPG2-07,HEPG2-07_3_J16,3,525,J16
train,HEPG2-07,HEPG2-07_3_J17,3,869,J17
train,HEPG2-07,HEPG2-07_3_J18,3,4,J18
train,HEPG2-07,HEPG2-07_3_J20,3,599,J20
train,HEPG2-07,HEPG2-07_3_J21,3,548,J21
train,HEPG2-07,HEPG2-07_3_J23,3,377,J23
train,HEPG2-07,HEPG2-07_3_K02,3,665,K02
train,HEPG2-07,HEPG2-07_3_K03,3,246,K03
train,HEPG2-07,HEPG2-07_3_K04,3,1018,K04
train,HEPG2-07,HEPG2-07_3_K05,3,999,K05
train,HEPG2-07,HEPG2-07_3_K06,3,637,K06
train,HEPG2-07,HEPG2-07_3_K07,3,690,K07
train,HEPG2-07,HEPG2-07_3_K08,3,679,K08
train,HEPG2-07,HEPG2-07_3_K09,3,937,K09
train,HEPG2-07,HEPG2-07_3_K10,3,740,K10
train,HEPG2-07,HEPG2-07_3_K11,3,184,K11
train,HEPG2-07,HEPG2-07_3_K12,3,453,K12
train,HEPG2-07,HEPG2-07_3_K13,3,821,K13
train,HEPG2-07,HEPG2-07_3_K14,3,444,K14
train,HEPG2-07,HEPG2-07_3_K15,3,469,K15
train,HEPG2-07,HEPG2-07_3_K16,3,686,K16
train,HEPG2-07,HEPG2-07_3_K17,3,1068,K17
train,HEPG2-07,HEPG2-07_3_K18,3,632,K18
train,HEPG2-07,HEPG2-07_3_K19,3,114,K19
train,HEPG2-07,HEPG2-07_3_K20,3,652,K20
train,HEPG2-07,HEPG2-07_3_K21,3,901,K21
train,HEPG2-07,HEPG2-07_3_K22,3,570,K22
train,HEPG2-07,HEPG2-07_3_K23,3,627,K23
train,HEPG2-07,HEPG2-07_3_L02,3,1093,L02
train,HEPG2-07,HEPG2-07_3_L03,3,995,L03
train,HEPG2-07,HEPG2-07_3_L04,3,90,L04
train,HEPG2-07,HEPG2-07_3_L05,3,310,L05
train,HEPG2-07,HEPG2-07_3_L06,3,167,L06
train,HEPG2-07,HEPG2-07_3_L07,3,818,L07
train,HEPG2-07,HEPG2-07_3_L08,3,1059,L08
train,HEPG2-07,HEPG2-07_3_L09,3,432,L09
train,HEPG2-07,HEPG2-07_3_L10,3,677,L10
train,HEPG2-07,HEPG2-07_3_L11,3,134,L11
train,HEPG2-07,HEPG2-07_3_L12,3,977,L12
train,HEPG2-07,HEPG2-07_3_L13,3,129,L13
train,HEPG2-07,HEPG2-07_3_L14,3,727,L14
train,HEPG2-07,HEPG2-07_3_L15,3,707,L15
train,HEPG2-07,HEPG2-07_3_L16,3,1012,L16
train,HEPG2-07,HEPG2-07_3_L17,3,886,L17
train,HEPG2-07,HEPG2-07_3_L18,3,449,L18
train,HEPG2-07,HEPG2-07_3_L19,3,578,L19
train,HEPG2-07,HEPG2-07_3_L20,3,666,L20
train,HEPG2-07,HEPG2-07_3_L21,3,1074,L21
train,HEPG2-07,HEPG2-07_3_L22,3,142,L22
train,HEPG2-07,HEPG2-07_3_L23,3,183,L23
train,HEPG2-07,HEPG2-07_3_M02,3,148,M02
train,HEPG2-07,HEPG2-07_3_M04,3,267,M04
train,HEPG2-07,HEPG2-07_3_M05,3,774,M05
train,HEPG2-07,HEPG2-07_3_M06,3,643,M06
train,HEPG2-07,HEPG2-07_3_M08,3,583,M08
train,HEPG2-07,HEPG2-07_3_M09,3,829,M09
train,HEPG2-07,HEPG2-07_3_M10,3,487,M10
train,HEPG2-07,HEPG2-07_3_M12,3,908,M12
train,HEPG2-07,HEPG2-07_3_M13,3,402,M13
train,HEPG2-07,HEPG2-07_3_M14,3,545,M14
train,HEPG2-07,HEPG2-07_3_M16,3,197,M16
train,HEPG2-07,HEPG2-07_3_M17,3,603,M17
train,HEPG2-07,HEPG2-07_3_M18,3,214,M18
train,HEPG2-07,HEPG2-07_3_M20,3,512,M20
train,HEPG2-07,HEPG2-07_3_M21,3,65,M21
train,HEPG2-07,HEPG2-07_3_M23,3,35,M23
train,HEPG2-07,HEPG2-07_3_N02,3,174,N02
train,HEPG2-07,HEPG2-07_3_N03,3,375,N03
train,HEPG2-07,HEPG2-07_3_N04,3,363,N04
train,HEPG2-07,HEPG2-07_3_N05,3,777,N05
train,HEPG2-07,HEPG2-07_3_N06,3,864,N06
train,HEPG2-07,HEPG2-07_3_N07,3,438,N07
train,HEPG2-07,HEPG2-07_3_N08,3,307,N08
train,HEPG2-07,HEPG2-07_3_N09,3,53,N09
train,HEPG2-07,HEPG2-07_3_N10,3,62,N10
train,HEPG2-07,HEPG2-07_3_N11,3,916,N11
train,HEPG2-07,HEPG2-07_3_N12,3,664,N12
train,HEPG2-07,HEPG2-07_3_N13,3,337,N13
train,HEPG2-07,HEPG2-07_3_N14,3,961,N14
train,HEPG2-07,HEPG2-07_3_N15,3,125,N15
train,HEPG2-07,HEPG2-07_3_N16,3,533,N16
train,HEPG2-07,HEPG2-07_3_N17,3,86,N17
train,HEPG2-07,HEPG2-07_3_N18,3,719,N18
train,HEPG2-07,HEPG2-07_3_N19,3,815,N19
train,HEPG2-07,HEPG2-07_3_N20,3,625,N20
train,HEPG2-07,HEPG2-07_3_N21,3,970,N21
train,HEPG2-07,HEPG2-07_3_N22,3,504,N22
train,HEPG2-07,HEPG2-07_3_N23,3,49,N23
train,HEPG2-07,HEPG2-07_3_O02,3,644,O02
train,HEPG2-07,HEPG2-07_3_O03,3,554,O03
train,HEPG2-07,HEPG2-07_3_O04,3,658,O04
train,HEPG2-07,HEPG2-07_3_O05,3,768,O05
train,HEPG2-07,HEPG2-07_3_O06,3,135,O06
train,HEPG2-07,HEPG2-07_3_O07,3,516,O07
train,HEPG2-07,HEPG2-07_3_O08,3,590,O08
train,HEPG2-07,HEPG2-07_3_O09,3,443,O09
train,HEPG2-07,HEPG2-07_3_O10,3,1086,O10
train,HEPG2-07,HEPG2-07_3_O11,3,186,O11
train,HEPG2-07,HEPG2-07_3_O12,3,633,O12
train,HEPG2-07,HEPG2-07_3_O13,3,649,O13
train,HEPG2-07,HEPG2-07_3_O14,3,394,O14
train,HEPG2-07,HEPG2-07_3_O15,3,1071,O15
train,HEPG2-07,HEPG2-07_3_O16,3,477,O16
train,HEPG2-07,HEPG2-07_3_O17,3,39,O17
train,HEPG2-07,HEPG2-07_3_O18,3,396,O18
train,HEPG2-07,HEPG2-07_3_O19,3,283,O19
train,HEPG2-07,HEPG2-07_3_O20,3,616,O20
train,HEPG2-07,HEPG2-07_3_O21,3,250,O21
train,HEPG2-07,HEPG2-07_3_O22,3,1051,O22
train,HEPG2-07,HEPG2-07_3_O23,3,648,O23
train,HEPG2-07,HEPG2-07_4_B03,4,458,B03
train,HEPG2-07,HEPG2-07_4_B04,4,526,B04
train,HEPG2-07,HEPG2-07_4_B05,4,137,B05
train,HEPG2-07,HEPG2-07_4_B06,4,45,B06
train,HEPG2-07,HEPG2-07_4_B07,4,843,B07
train,HEPG2-07,HEPG2-07_4_B08,4,128,B08
train,HEPG2-07,HEPG2-07_4_B09,4,264,B09
train,HEPG2-07,HEPG2-07_4_B10,4,892,B10
train,HEPG2-07,HEPG2-07_4_B11,4,656,B11
train,HEPG2-07,HEPG2-07_4_B12,4,930,B12
train,HEPG2-07,HEPG2-07_4_B13,4,1073,B13
train,HEPG2-07,HEPG2-07_4_B14,4,619,B14
train,HEPG2-07,HEPG2-07_4_B15,4,720,B15
train,HEPG2-07,HEPG2-07_4_B16,4,1038,B16
train,HEPG2-07,HEPG2-07_4_B17,4,684,B17
train,HEPG2-07,HEPG2-07_4_B18,4,634,B18
train,HEPG2-07,HEPG2-07_4_B19,4,472,B19
train,HEPG2-07,HEPG2-07_4_B20,4,899,B20
train,HEPG2-07,HEPG2-07_4_B21,4,698,B21
train,HEPG2-07,HEPG2-07_4_B22,4,518,B22
train,HEPG2-07,HEPG2-07_4_B23,4,202,B23
train,HEPG2-07,HEPG2-07_4_C02,4,773,C02
train,HEPG2-07,HEPG2-07_4_C04,4,631,C04
train,HEPG2-07,HEPG2-07_4_C05,4,1061,C05
train,HEPG2-07,HEPG2-07_4_C06,4,204,C06
train,HEPG2-07,HEPG2-07_4_C08,4,854,C08
train,HEPG2-07,HEPG2-07_4_C09,4,493,C09
train,HEPG2-07,HEPG2-07_4_C10,4,73,C10
train,HEPG2-07,HEPG2-07_4_C12,4,519,C12
train,HEPG2-07,HEPG2-07_4_C13,4,426,C13
train,HEPG2-07,HEPG2-07_4_C14,4,68,C14
train,HEPG2-07,HEPG2-07_4_C16,4,524,C16
train,HEPG2-07,HEPG2-07_4_C17,4,213,C17
train,HEPG2-07,HEPG2-07_4_C18,4,240,C18
train,HEPG2-07,HEPG2-07_4_C20,4,780,C20
train,HEPG2-07,HEPG2-07_4_C21,4,1081,C21
train,HEPG2-07,HEPG2-07_4_C23,4,187,C23
train,HEPG2-07,HEPG2-07_4_D02,4,794,D02
train,HEPG2-07,HEPG2-07_4_D03,4,79,D03
train,HEPG2-07,HEPG2-07_4_D04,4,331,D04
train,HEPG2-07,HEPG2-07_4_D05,4,906,D05
train,HEPG2-07,HEPG2-07_4_D06,4,323,D06
train,HEPG2-07,HEPG2-07_4_D07,4,638,D07
train,HEPG2-07,HEPG2-07_4_D08,4,13,D08
train,HEPG2-07,HEPG2-07_4_D09,4,1005,D09
train,HEPG2-07,HEPG2-07_4_D10,4,832,D10
train,HEPG2-07,HEPG2-07_4_D11,4,592,D11
train,HEPG2-07,HEPG2-07_4_D12,4,201,D12
train,HEPG2-07,HEPG2-07_4_D13,4,1022,D13
train,HEPG2-07,HEPG2-07_4_D14,4,430,D14
train,HEPG2-07,HEPG2-07_4_D15,4,998,D15
train,HEPG2-07,HEPG2-07_4_D16,4,251,D16
train,HEPG2-07,HEPG2-07_4_D17,4,973,D17
train,HEPG2-07,HEPG2-07_4_D18,4,980,D18
train,HEPG2-07,HEPG2-07_4_D19,4,116,D19
train,HEPG2-07,HEPG2-07_4_D20,4,292,D20
train,HEPG2-07,HEPG2-07_4_D21,4,568,D21
train,HEPG2-07,HEPG2-07_4_D22,4,929,D22
train,HEPG2-07,HEPG2-07_4_D23,4,200,D23
train,HEPG2-07,HEPG2-07_4_E02,4,1072,E02
train,HEPG2-07,HEPG2-07_4_E03,4,785,E03
train,HEPG2-07,HEPG2-07_4_E04,4,161,E04
train,HEPG2-07,HEPG2-07_4_E05,4,143,E05
train,HEPG2-07,HEPG2-07_4_E06,4,911,E06
train,HEPG2-07,HEPG2-07_4_E07,4,1054,E07
train,HEPG2-07,HEPG2-07_4_E08,4,270,E08
train,HEPG2-07,HEPG2-07_4_E09,4,1069,E09
train,HEPG2-07,HEPG2-07_4_E10,4,997,E10
train,HEPG2-07,HEPG2-07_4_E11,4,498,E11
train,HEPG2-07,HEPG2-07_4_E12,4,935,E12
train,HEPG2-07,HEPG2-07_4_E13,4,344,E13
train,HEPG2-07,HEPG2-07_4_E14,4,912,E14
train,HEPG2-07,HEPG2-07_4_E15,4,106,E15
train,HEPG2-07,HEPG2-07_4_E16,4,693,E16
train,HEPG2-07,HEPG2-07_4_E17,4,958,E17
train,HEPG2-07,HEPG2-07_4_E18,4,150,E18
train,HEPG2-07,HEPG2-07_4_E19,4,534,E19
train,HEPG2-07,HEPG2-07_4_E20,4,488,E20
train,HEPG2-07,HEPG2-07_4_E21,4,979,E21
train,HEPG2-07,HEPG2-07_4_E22,4,205,E22
train,HEPG2-07,HEPG2-07_4_E23,4,67,E23
train,HEPG2-07,HEPG2-07_4_F02,4,374,F02
train,HEPG2-07,HEPG2-07_4_F04,4,1037,F04
train,HEPG2-07,HEPG2-07_4_F05,4,702,F05
train,HEPG2-07,HEPG2-07_4_F06,4,110,F06
train,HEPG2-07,HEPG2-07_4_F08,4,663,F08
train,HEPG2-07,HEPG2-07_4_F09,4,993,F09
train,HEPG2-07,HEPG2-07_4_F10,4,971,F10
train,HEPG2-07,HEPG2-07_4_F12,4,954,F12
train,HEPG2-07,HEPG2-07_4_F13,4,824,F13
train,HEPG2-07,HEPG2-07_4_F14,4,1004,F14
train,HEPG2-07,HEPG2-07_4_F16,4,1082,F16
train,HEPG2-07,HEPG2-07_4_F17,4,1103,F17
train,HEPG2-07,HEPG2-07_4_F18,4,803,F18
train,HEPG2-07,HEPG2-07_4_F20,4,696,F20
train,HEPG2-07,HEPG2-07_4_F21,4,139,F21
train,HEPG2-07,HEPG2-07_4_F23,4,948,F23
train,HEPG2-07,HEPG2-07_4_G03,4,37,G03
train,HEPG2-07,HEPG2-07_4_G04,4,1036,G04
train,HEPG2-07,HEPG2-07_4_G05,4,924,G05
train,HEPG2-07,HEPG2-07_4_G06,4,306,G06
train,HEPG2-07,HEPG2-07_4_G07,4,367,G07
train,HEPG2-07,HEPG2-07_4_G08,4,964,G08
train,HEPG2-07,HEPG2-07_4_G09,4,199,G09
train,HEPG2-07,HEPG2-07_4_G10,4,756,G10
train,HEPG2-07,HEPG2-07_4_G11,4,591,G11
train,HEPG2-07,HEPG2-07_4_G12,4,573,G12
train,HEPG2-07,HEPG2-07_4_G13,4,587,G13
train,HEPG2-07,HEPG2-07_4_G14,4,230,G14
train,HEPG2-07,HEPG2-07_4_G15,4,223,G15
train,HEPG2-07,HEPG2-07_4_G16,4,725,G16
train,HEPG2-07,HEPG2-07_4_G17,4,496,G17
train,HEPG2-07,HEPG2-07_4_G18,4,880,G18
train,HEPG2-07,HEPG2-07_4_G19,4,846,G19
train,HEPG2-07,HEPG2-07_4_G20,4,850,G20
train,HEPG2-07,HEPG2-07_4_G21,4,179,G21
train,HEPG2-07,HEPG2-07_4_G22,4,814,G22
train,HEPG2-07,HEPG2-07_4_G23,4,208,G23
train,HEPG2-07,HEPG2-07_4_H02,4,1026,H02
train,HEPG2-07,HEPG2-07_4_H04,4,1055,H04
train,HEPG2-07,HEPG2-07_4_H05,4,235,H05
train,HEPG2-07,HEPG2-07_4_H06,4,602,H06
train,HEPG2-07,HEPG2-07_4_H08,4,872,H08
train,HEPG2-07,HEPG2-07_4_H09,4,416,H09
train,HEPG2-07,HEPG2-07_4_H10,4,925,H10
train,HEPG2-07,HEPG2-07_4_H12,4,612,H12
train,HEPG2-07,HEPG2-07_4_H13,4,71,H13
train,HEPG2-07,HEPG2-07_4_H14,4,596,H14
train,HEPG2-07,HEPG2-07_4_H16,4,321,H16
train,HEPG2-07,HEPG2-07_4_H17,4,746,H17
train,HEPG2-07,HEPG2-07_4_H18,4,855,H18
train,HEPG2-07,HEPG2-07_4_H20,4,260,H20
train,HEPG2-07,HEPG2-07_4_H21,4,822,H21
train,HEPG2-07,HEPG2-07_4_H23,4,560,H23
train,HEPG2-07,HEPG2-07_4_I02,4,1011,I02
train,HEPG2-07,HEPG2-07_4_I03,4,141,I03
train,HEPG2-07,HEPG2-07_4_I04,4,668,I04
train,HEPG2-07,HEPG2-07_4_I05,4,31,I05
train,HEPG2-07,HEPG2-07_4_I06,4,710,I06
train,HEPG2-07,HEPG2-07_4_I07,4,418,I07
train,HEPG2-07,HEPG2-07_4_I08,4,275,I08
train,HEPG2-07,HEPG2-07_4_I09,4,741,I09
train,HEPG2-07,HEPG2-07_4_I10,4,528,I10
train,HEPG2-07,HEPG2-07_4_I11,4,928,I11
train,HEPG2-07,HEPG2-07_4_I12,4,273,I12
train,HEPG2-07,HEPG2-07_4_I13,4,316,I13
train,HEPG2-07,HEPG2-07_4_I14,4,1075,I14
train,HEPG2-07,HEPG2-07_4_I15,4,1048,I15
train,HEPG2-07,HEPG2-07_4_I16,4,427,I16
train,HEPG2-07,HEPG2-07_4_I17,4,476,I17
train,HEPG2-07,HEPG2-07_4_I18,4,107,I18
train,HEPG2-07,HEPG2-07_4_I19,4,227,I19
train,HEPG2-07,HEPG2-07_4_I20,4,823,I20
train,HEPG2-07,HEPG2-07_4_I21,4,1095,I21
train,HEPG2-07,HEPG2-07_4_I22,4,1045,I22
train,HEPG2-07,HEPG2-07_4_I23,4,641,I23
train,HEPG2-07,HEPG2-07_4_J02,4,839,J02
train,HEPG2-07,HEPG2-07_4_J04,4,531,J04
train,HEPG2-07,HEPG2-07_4_J05,4,209,J05
train,HEPG2-07,HEPG2-07_4_J06,4,468,J06
train,HEPG2-07,HEPG2-07_4_J08,4,16,J08
train,HEPG2-07,HEPG2-07_4_J09,4,949,J09
train,HEPG2-07,HEPG2-07_4_J10,4,280,J10
train,HEPG2-07,HEPG2-07_4_J12,4,771,J12
train,HEPG2-07,HEPG2-07_4_J13,4,103,J13
train,HEPG2-07,HEPG2-07_4_J14,4,328,J14
train,HEPG2-07,HEPG2-07_4_J16,4,792,J16
train,HEPG2-07,HEPG2-07_4_J17,4,152,J17
train,HEPG2-07,HEPG2-07_4_J18,4,1050,J18
train,HEPG2-07,HEPG2-07_4_J20,4,50,J20
train,HEPG2-07,HEPG2-07_4_J21,4,433,J21
train,HEPG2-07,HEPG2-07_4_J23,4,635,J23
train,HEPG2-07,HEPG2-07_4_K02,4,420,K02
train,HEPG2-07,HEPG2-07_4_K03,4,455,K03
train,HEPG2-07,HEPG2-07_4_K04,4,193,K04
train,HEPG2-07,HEPG2-07_4_K05,4,594,K05
train,HEPG2-07,HEPG2-07_4_K06,4,12,K06
train,HEPG2-07,HEPG2-07_4_K07,4,1097,K07
train,HEPG2-07,HEPG2-07_4_K08,4,226,K08
train,HEPG2-07,HEPG2-07_4_K09,4,799,K09
train,HEPG2-07,HEPG2-07_4_K10,4,451,K10
train,HEPG2-07,HEPG2-07_4_K11,4,441,K11
train,HEPG2-07,HEPG2-07_4_K12,4,243,K12
train,HEPG2-07,HEPG2-07_4_K13,4,297,K13
train,HEPG2-07,HEPG2-07_4_K14,4,470,K14
train,HEPG2-07,HEPG2-07_4_K15,4,30,K15
train,HEPG2-07,HEPG2-07_4_K16,4,370,K16
train,HEPG2-07,HEPG2-07_4_K17,4,540,K17
train,HEPG2-07,HEPG2-07_4_K18,4,69,K18
train,HEPG2-07,HEPG2-07_4_K19,4,356,K19
train,HEPG2-07,HEPG2-07_4_K20,4,711,K20
train,HEPG2-07,HEPG2-07_4_K21,4,767,K21
train,HEPG2-07,HEPG2-07_4_K22,4,1009,K22
train,HEPG2-07,HEPG2-07_4_K23,4,509,K23
train,HEPG2-07,HEPG2-07_4_L02,4,882,L02
train,HEPG2-07,HEPG2-07_4_L03,4,878,L03
train,HEPG2-07,HEPG2-07_4_L04,4,931,L04
train,HEPG2-07,HEPG2-07_4_L05,4,688,L05
train,HEPG2-07,HEPG2-07_4_L06,4,154,L06
train,HEPG2-07,HEPG2-07_4_L07,4,332,L07
train,HEPG2-07,HEPG2-07_4_L08,4,817,L08
train,HEPG2-07,HEPG2-07_4_L09,4,904,L09
train,HEPG2-07,HEPG2-07_4_L10,4,23,L10
train,HEPG2-07,HEPG2-07_4_L11,4,1107,L11
train,HEPG2-07,HEPG2-07_4_L12,4,728,L12
train,HEPG2-07,HEPG2-07_4_L13,4,621,L13
train,HEPG2-07,HEPG2-07_4_L14,4,231,L14
train,HEPG2-07,HEPG2-07_4_L15,4,325,L15
train,HEPG2-07,HEPG2-07_4_L16,4,836,L16
train,HEPG2-07,HEPG2-07_4_L17,4,841,L17
train,HEPG2-07,HEPG2-07_4_L18,4,82,L18
train,HEPG2-07,HEPG2-07_4_L19,4,1021,L19
train,HEPG2-07,HEPG2-07_4_L20,4,298,L20
train,HEPG2-07,HEPG2-07_4_L21,4,862,L21
train,HEPG2-07,HEPG2-07_4_L22,4,97,L22
