dataset,experiment,id_code,plate,sirna,well
train,HUVEC-03,HUVEC-03_3_N02,3,76,N02
train,HUVEC-03,HUVEC-03_3_N03,3,504,N03
train,HUVEC-03,HUVEC-03_3_N04,3,933,N04
train,HUVEC-03,HUVEC-03_3_N05,3,510,N05
train,HUVEC-03,HUVEC-03_3_N06,3,947,N06
train,HUVEC-03,HUVEC-03_3_N07,3,545,N07
train,HUVEC-03,HUVEC-03_3_N08,3,490,N08
train,HUVEC-03,HUVEC-03_3_N09,3,134,N09
train,HUVEC-03,HUVEC-03_3_N10,3,167,N10
train,HUVEC-03,HUVEC-03_3_N11,3,748,N11
train,HUVEC-03,HUVEC-03_3_N12,3,151,N12
train,HUVEC-03,HUVEC-03_3_N13,3,963,N13
train,HUVEC-03,HUVEC-03_3_N14,3,807,N14
train,HUVEC-03,HUVEC-03_3_N15,3,926,N15
train,HUVEC-03,HUVEC-03_3_N16,3,617,N16
train,HUVEC-03,HUVEC-03_3_N17,3,142,N17
train,HUVEC-03,HUVEC-03_3_N18,3,895,N18
train,HUVEC-03,HUVEC-03_3_N19,3,34,N19
train,HUVEC-03,HUVEC-03_3_N20,3,453,N20
train,HUVEC-03,HUVEC-03_3_N21,3,29,N21
train,HUVEC-03,HUVEC-03_3_N22,3,369,N22
train,HUVEC-03,HUVEC-03_3_N23,3,649,N23
train,HUVEC-03,HUVEC-03_3_O02,3,422,O02
train,HUVEC-03,HUVEC-03_3_O03,3,1018,O03
train,HUVEC-03,HUVEC-03_3_O04,3,127,O04
train,HUVEC-03,HUVEC-03_3_O05,3,1051,O05
train,HUVEC-03,HUVEC-03_3_O06,3,278,O06
train,HUVEC-03,HUVEC-03_3_O07,3,652,O07
train,HUVEC-03,HUVEC-03_3_O08,3,229,O08
train,HUVEC-03,HUVEC-03_3_O09,3,512,O09
train,HUVEC-03,HUVEC-03_3_O10,3,1085,O10
train,HUVEC-03,HUVEC-03_3_O11,3,795,O11
train,HUVEC-03,HUVEC-03_3_O12,3,633,O12
train,HUVEC-03,HUVEC-03_3_O13,3,438,O13
train,HUVEC-03,HUVEC-03_3_O14,3,396,O14
train,HUVEC-03,HUVEC-03_3_O15,3,802,O15
train,HUVEC-03,HUVEC-03_3_O16,3,382,O16
train,HUVEC-03,HUVEC-03_3_O17,3,4,O17
train,HUVEC-03,HUVEC-03_3_O18,3,311,O18
train,HUVEC-03,HUVEC-03_3_O19,3,443,O19
train,HUVEC-03,HUVEC-03_3_O20,3,1053,O20
train,HUVEC-03,HUVEC-03_3_O21,3,307,O21
train,HUVEC-03,HUVEC-03_3_O22,3,198,O22
train,HUVEC-03,HUVEC-03_3_O23,3,246,O23
train,HUVEC-03,HUVEC-03_4_B03,4,286,B03
train,HUVEC-03,HUVEC-03_4_B04,4,240,B04
train,HUVEC-03,HUVEC-03_4_B05,4,318,B05
train,HUVEC-03,HUVEC-03_4_B06,4,187,B06
train,HUVEC-03,HUVEC-03_4_B07,4,288,B07
train,HUVEC-03,HUVEC-03_4_B08,4,1103,B08
train,HUVEC-03,HUVEC-03_4_B09,4,202,B09
train,HUVEC-03,HUVEC-03_4_B10,4,998,B10
train,HUVEC-03,HUVEC-03_4_B11,4,587,B11
train,HUVEC-03,HUVEC-03_4_B12,4,344,B12
train,HUVEC-03,HUVEC-03_4_B13,4,427,B13
train,HUVEC-03,HUVEC-03_4_B14,4,430,B14
train,HUVEC-03,HUVEC-03_4_B15,4,208,B15
train,HUVEC-03,HUVEC-03_4_B16,4,104,B16
train,HUVEC-03,HUVEC-03_4_B17,4,843,B17
train,HUVEC-03,HUVEC-03_4_B18,4,855,B18
train,HUVEC-03,HUVEC-03_4_B19,4,297,B19
train,HUVEC-03,HUVEC-03_4_B20,4,1107,B20
train,HUVEC-03,HUVEC-03_4_B21,4,356,B21
train,HUVEC-03,HUVEC-03_4_B22,4,358,B22
train,HUVEC-03,HUVEC-03_4_B23,4,560,B23
train,HUVEC-03,HUVEC-03_4_C02,4,13,C02
train,HUVEC-03,HUVEC-03_4_C04,4,247,C04
train,HUVEC-03,HUVEC-03_4_C05,4,592,C05
train,HUVEC-03,HUVEC-03_4_C06,4,106,C06
train,HUVEC-03,HUVEC-03_4_C08,4,822,C08
train,HUVEC-03,HUVEC-03_4_C09,4,223,C09
train,HUVEC-03,HUVEC-03_4_C10,4,150,C10
train,HUVEC-03,HUVEC-03_4_C12,4,756,C12
train,HUVEC-03,HUVEC-03_4_C13,4,1075,C13
train,HUVEC-03,HUVEC-03_4_C14,4,204,C14
train,HUVEC-03,HUVEC-03_4_C16,4,116,C16
train,HUVEC-03,HUVEC-03_4_C17,4,488,C17
train,HUVEC-03,HUVEC-03_4_C18,4,930,C18
train,HUVEC-03,HUVEC-03_4_C20,4,574,C20
train,HUVEC-03,HUVEC-03_4_C21,4,227,C21
train,HUVEC-03,HUVEC-03_4_C23,4,292,C23
train,HUVEC-03,HUVEC-03_4_D02,4,610,D02
train,HUVEC-03,HUVEC-03_4_D03,4,528,D03
train,HUVEC-03,HUVEC-03_4_D04,4,799,D04
train,HUVEC-03,HUVEC-03_4_D05,4,812,D05
train,HUVEC-03,HUVEC-03_4_D06,4,367,D06
train,HUVEC-03,HUVEC-03_4_D07,4,688,D07
train,HUVEC-03,HUVEC-03_4_D08,4,712,D08
train,HUVEC-03,HUVEC-03_4_D09,4,568,D09
train,HUVEC-03,HUVEC-03_4_D10,4,316,D10
train,HUVEC-03,HUVEC-03_4_D11,4,1061,D11
train,HUVEC-03,HUVEC-03_4_D12,4,1045,D12
train,HUVEC-03,HUVEC-03_4_D13,4,1038,D13
train,HUVEC-03,HUVEC-03_4_D14,4,836,D14
train,HUVEC-03,HUVEC-03_4_D15,4,1001,D15
train,HUVEC-03,HUVEC-03_4_D16,4,406,D16
train,HUVEC-03,HUVEC-03_4_D17,4,426,D17
train,HUVEC-03,HUVEC-03_4_D18,4,200,D18
train,HUVEC-03,HUVEC-03_4_D19,4,862,D19
train,HUVEC-03,HUVEC-03_4_D20,4,58,D20
train,HUVEC-03,HUVEC-03_4_D21,4,1073,D21
train,HUVEC-03,HUVEC-03_4_D22,4,67,D22
train,HUVEC-03,HUVEC-03_4_D23,4,814,D23
train,HUVEC-03,HUVEC-03_4_E02,4,493,E02
train,HUVEC-03,HUVEC-03_4_E03,4,792,E03
train,HUVEC-03,HUVEC-03_4_E04,4,880,E04
train,HUVEC-03,HUVEC-03_4_E05,4,573,E05
train,HUVEC-03,HUVEC-03_4_E06,4,602,E06
train,HUVEC-03,HUVEC-03_4_E07,4,241,E07
train,HUVEC-03,HUVEC-03_4_E08,4,785,E08
train,HUVEC-03,HUVEC-03_4_E09,4,526,E09
train,HUVEC-03,HUVEC-03_4_E10,4,634,E10
train,HUVEC-03,HUVEC-03_4_E11,4,331,E11
train,HUVEC-03,HUVEC-03_4_E12,4,69,E12
train,HUVEC-03,HUVEC-03_4_E13,4,854,E13
train,HUVEC-03,HUVEC-03_4_E14,4,374,E14
train,HUVEC-03,HUVEC-03_4_E15,4,621,E15
train,HUVEC-03,HUVEC-03_4_E16,4,693,E16
train,HUVEC-03,HUVEC-03_4_E17,4,630,E17
train,HUVEC-03,HUVEC-03_4_E18,4,645,E18
train,HUVEC-03,HUVEC-03_4_E19,4,979,E19
train,HUVEC-03,HUVEC-03_4_E20,4,476,E20
train,HUVEC-03,HUVEC-03_4_E21,4,154,E21
train,HUVEC-03,HUVEC-03_4_E22,4,455,E22
train,HUVEC-03,HUVEC-03_4_E23,4,1036,E23
train,HUVEC-03,HUVEC-03_4_F02,4,823,F02
train,HUVEC-03,HUVEC-03_4_F04,4,156,F04
train,HUVEC-03,HUVEC-03_4_F05,4,841,F05
train,HUVEC-03,HUVEC-03_4_F06,4,771,F06
train,HUVEC-03,HUVEC-03_4_F08,4,698,F08
train,HUVEC-03,HUVEC-03_4_F09,4,298,F09
train,HUVEC-03,HUVEC-03_4_F10,4,332,F10
train,HUVEC-03,HUVEC-03_4_F12,4,904,F12
train,HUVEC-03,HUVEC-03_4_F13,4,1055,F13
train,HUVEC-03,HUVEC-03_4_F14,4,36,F14
train,HUVEC-03,HUVEC-03_4_F16,4,230,F16
train,HUVEC-03,HUVEC-03_4_F17,4,680,F17
train,HUVEC-03,HUVEC-03_4_F18,4,835,F18
train,HUVEC-03,HUVEC-03_4_F20,4,684,F20
train,HUVEC-03,HUVEC-03_4_F21,4,71,F21
train,HUVEC-03,HUVEC-03_4_F23,4,419,F23
train,HUVEC-03,HUVEC-03_4_G02,4,193,G02
train,HUVEC-03,HUVEC-03_4_G03,4,1022,G03
train,HUVEC-03,HUVEC-03_4_G04,4,635,G04
train,HUVEC-03,HUVEC-03_4_G05,4,524,G05
train,HUVEC-03,HUVEC-03_4_G06,4,958,G06
train,HUVEC-03,HUVEC-03_4_G07,4,280,G07
train,HUVEC-03,HUVEC-03_4_G08,4,199,G08
train,HUVEC-03,HUVEC-03_4_G09,4,609,G09
train,HUVEC-03,HUVEC-03_4_G10,4,985,G10
train,HUVEC-03,HUVEC-03_4_G11,4,591,G11
train,HUVEC-03,HUVEC-03_4_G12,4,440,G12
train,HUVEC-03,HUVEC-03_4_G13,4,973,G13
train,HUVEC-03,HUVEC-03_4_G14,4,451,G14
train,HUVEC-03,HUVEC-03_4_G15,4,386,G15
train,HUVEC-03,HUVEC-03_4_G16,4,746,G16
train,HUVEC-03,HUVEC-03_4_G17,4,924,G17
train,HUVEC-03,HUVEC-03_4_G18,4,161,G18
train,HUVEC-03,HUVEC-03_4_G19,4,235,G19
train,HUVEC-03,HUVEC-03_4_G20,4,141,G20
train,HUVEC-03,HUVEC-03_4_G21,4,1011,G21
train,HUVEC-03,HUVEC-03_4_G22,4,85,G22
train,HUVEC-03,HUVEC-03_4_G23,4,139,G23
train,HUVEC-03,HUVEC-03_4_H02,4,143,H02
train,HUVEC-03,HUVEC-03_4_H04,4,474,H04
train,HUVEC-03,HUVEC-03_4_H05,4,249,H05
train,HUVEC-03,HUVEC-03_4_H06,4,306,H06
train,HUVEC-03,HUVEC-03_4_H08,4,663,H08
train,HUVEC-03,HUVEC-03_4_H09,4,1021,H09
train,HUVEC-03,HUVEC-03_4_H10,4,1054,H10
train,HUVEC-03,HUVEC-03_4_H12,4,107,H12
train,HUVEC-03,HUVEC-03_4_H13,4,641,H13
train,HUVEC-03,HUVEC-03_4_H14,4,741,H14
train,HUVEC-03,HUVEC-03_4_H16,4,209,H16
train,HUVEC-03,HUVEC-03_4_H17,4,850,H17
train,HUVEC-03,HUVEC-03_4_H18,4,23,H18
train,HUVEC-03,HUVEC-03_4_H20,4,522,H20
train,HUVEC-03,HUVEC-03_4_H21,4,1082,H21
train,HUVEC-03,HUVEC-03_4_H23,4,925,H23
train,HUVEC-03,HUVEC-03_4_I02,4,628,I02
train,HUVEC-03,HUVEC-03_4_I03,4,509,I03
train,HUVEC-03,HUVEC-03_4_I04,4,1050,I04
train,HUVEC-03,HUVEC-03_4_I05,4,403,I05
train,HUVEC-03,HUVEC-03_4_I06,4,519,I06
train,HUVEC-03,HUVEC-03_4_I07,4,675,I07
train,HUVEC-03,HUVEC-03_4_I08,4,470,I08
train,HUVEC-03,HUVEC-03_4_I09,4,418,I09
train,HUVEC-03,HUVEC-03_4_I10,4,518,I10
train,HUVEC-03,HUVEC-03_4_I11,4,270,I11
train,HUVEC-03,HUVEC-03_4_I12,4,725,I12
train,HUVEC-03,HUVEC-03_4_I13,4,872,I13
train,HUVEC-03,HUVEC-03_4_I14,4,45,I14
train,HUVEC-03,HUVEC-03_4_I15,4,458,I15
train,HUVEC-03,HUVEC-03_4_I16,4,949,I16
train,HUVEC-03,HUVEC-03_4_I17,4,575,I17
train,HUVEC-03,HUVEC-03_4_I18,4,37,I18
train,HUVEC-03,HUVEC-03_4_I19,4,30,I19
train,HUVEC-03,HUVEC-03_4_I20,4,73,I20
train,HUVEC-03,HUVEC-03_4_I21,4,1072,I21
train,HUVEC-03,HUVEC-03_4_I22,4,619,I22
train,HUVEC-03,HUVEC-03_4_I23,4,1005,I23
train,HUVEC-03,HUVEC-03_4_J02,4,260,J02
train,HUVEC-03,HUVEC-03_4_J04,4,656,J04
train,HUVEC-03,HUVEC-03_4_J05,4,110,J05
train,HUVEC-03,HUVEC-03_4_J06,4,1094,J06
train,HUVEC-03,HUVEC-03_4_J08,4,720,J08
train,HUVEC-03,HUVEC-03_4_J09,4,496,J09
train,HUVEC-03,HUVEC-03_4_J10,4,137,J10
train,HUVEC-03,HUVEC-03_4_J12,4,498,J12
train,HUVEC-03,HUVEC-03_4_J13,4,1097,J13
train,HUVEC-03,HUVEC-03_4_J14,4,179,J14
train,HUVEC-03,HUVEC-03_4_J16,4,201,J16
train,HUVEC-03,HUVEC-03_4_J17,4,594,J17
train,HUVEC-03,HUVEC-03_4_J18,4,737,J18
train,HUVEC-03,HUVEC-03_4_J20,4,612,J20
train,HUVEC-03,HUVEC-03_4_J21,4,97,J21
train,HUVEC-03,HUVEC-03_4_J23,4,205,J23
train,HUVEC-03,HUVEC-03_4_K02,4,596,K02
train,HUVEC-03,HUVEC-03_4_K03,4,728,K03
train,HUVEC-03,HUVEC-03_4_K04,4,264,K04
train,HUVEC-03,HUVEC-03_4_K05,4,892,K05
train,HUVEC-03,HUVEC-03_4_K06,4,54,K06
train,HUVEC-03,HUVEC-03_4_K07,4,17,K07
train,HUVEC-03,HUVEC-03_4_K08,4,832,K08
train,HUVEC-03,HUVEC-03_4_K09,4,702,K09
train,HUVEC-03,HUVEC-03_4_K10,4,343,K10
train,HUVEC-03,HUVEC-03_4_K11,4,638,K11
train,HUVEC-03,HUVEC-03_4_K12,4,275,K12
train,HUVEC-03,HUVEC-03_4_K13,4,885,K13
train,HUVEC-03,HUVEC-03_4_K14,4,128,K14
train,HUVEC-03,HUVEC-03_4_K15,4,226,K15
train,HUVEC-03,HUVEC-03_4_K16,4,911,K16
train,HUVEC-03,HUVEC-03_4_K17,4,899,K17
train,HUVEC-03,HUVEC-03_4_K18,4,794,K18
train,HUVEC-03,HUVEC-03_4_K19,4,354,K19
train,HUVEC-03,HUVEC-03_4_K20,4,928,K20
train,HUVEC-03,HUVEC-03_4_K21,4,1026,K21
train,HUVEC-03,HUVEC-03_4_K22,4,14,K22
train,HUVEC-03,HUVEC-03_4_K23,4,954,K23
train,HUVEC-03,HUVEC-03_4_L02,4,980,L02
train,HUVEC-03,HUVEC-03_4_L03,4,976,L03
train,HUVEC-03,HUVEC-03_4_L04,4,696,L04
train,HUVEC-03,HUVEC-03_4_L05,4,370,L05
train,HUVEC-03,HUVEC-03_4_L06,4,839,L06
train,HUVEC-03,HUVEC-03_4_L07,4,18,L07
train,HUVEC-03,HUVEC-03_4_L08,4,531,L08
train,HUVEC-03,HUVEC-03_4_L09,4,772,L09
train,HUVEC-03,HUVEC-03_4_L10,4,378,L10
train,HUVEC-03,HUVEC-03_4_L11,4,931,L11
train,HUVEC-03,HUVEC-03_4_L12,4,1037,L12
train,HUVEC-03,HUVEC-03_4_L13,4,773,L13
train,HUVEC-03,HUVEC-03_4_L14,4,1081,L14
train,HUVEC-03,HUVEC-03_4_L15,4,1095,L15
train,HUVEC-03,HUVEC-03_4_L16,4,1069,L16
train,HUVEC-03,HUVEC-03_4_L17,4,12,L17
train,HUVEC-03,HUVEC-03_4_L18,4,1048,L18
train,HUVEC-03,HUVEC-03_4_L19,4,323,L19
train,HUVEC-03,HUVEC-03_4_L20,4,152,L20
train,HUVEC-03,HUVEC-03_4_L21,4,261,L21
train,HUVEC-03,HUVEC-03_4_L22,4,758,L22
train,HUVEC-03,HUVEC-03_4_L23,4,213,L23
train,HUVEC-03,HUVEC-03_4_M02,4,416,M02
train,HUVEC-03,HUVEC-03_4_M04,4,294,M04
train,HUVEC-03,HUVEC-03_4_M05,4,833,M05
train,HUVEC-03,HUVEC-03_4_M06,4,631,M06
train,HUVEC-03,HUVEC-03_4_M08,4,441,M08
train,HUVEC-03,HUVEC-03_4_M09,4,824,M09
train,HUVEC-03,HUVEC-03_4_M10,4,231,M10
train,HUVEC-03,HUVEC-03_4_M12,4,433,M12
train,HUVEC-03,HUVEC-03_4_M13,4,328,M13
train,HUVEC-03,HUVEC-03_4_M14,4,711,M14
train,HUVEC-03,HUVEC-03_4_M16,4,589,M16
train,HUVEC-03,HUVEC-03_4_M17,4,534,M17
train,HUVEC-03,HUVEC-03_4_M18,4,468,M18
train,HUVEC-03,HUVEC-03_4_M20,4,0,M20
train,HUVEC-03,HUVEC-03_4_M21,4,912,M21
train,HUVEC-03,HUVEC-03_4_M23,4,540,M23
train,HUVEC-03,HUVEC-03_4_N02,4,997,N02
train,HUVEC-03,HUVEC-03_4_N03,4,948,N03
train,HUVEC-03,HUVEC-03_4_N04,4,176,N04
train,HUVEC-03,HUVEC-03_4_N05,4,935,N05
train,HUVEC-03,HUVEC-03_4_N06,4,767,N06
train,HUVEC-03,HUVEC-03_4_N07,4,15,N07
train,HUVEC-03,HUVEC-03_4_N08,4,878,N08
train,HUVEC-03,HUVEC-03_4_N09,4,251,N09
train,HUVEC-03,HUVEC-03_4_N10,4,882,N10
train,HUVEC-03,HUVEC-03_4_N11,4,994,N11
train,HUVEC-03,HUVEC-03_4_N12,4,906,N12
train,HUVEC-03,HUVEC-03_4_N13,4,273,N13
train,HUVEC-03,HUVEC-03_4_N14,4,220,N14
train,HUVEC-03,HUVEC-03_4_N15,4,780,N15
train,HUVEC-03,HUVEC-03_4_N16,4,953,N16
train,HUVEC-03,HUVEC-03_4_N17,4,82,N17
train,HUVEC-03,HUVEC-03_4_N18,4,243,N18
train,HUVEC-03,HUVEC-03_4_N19,4,817,N19
train,HUVEC-03,HUVEC-03_4_N20,4,68,N20
train,HUVEC-03,HUVEC-03_4_N21,4,321,N21
train,HUVEC-03,HUVEC-03_4_N22,4,1009,N22
train,HUVEC-03,HUVEC-03_4_N23,4,16,N23
train,HUVEC-03,HUVEC-03_4_O02,4,31,O02
train,HUVEC-03,HUVEC-03_4_O03,4,420,O03
train,HUVEC-03,HUVEC-03_4_O04,4,971,O04
train,HUVEC-03,HUVEC-03_4_O05,4,668,O05
train,HUVEC-03,HUVEC-03_4_O06,4,710,O06
train,HUVEC-03,HUVEC-03_4_O07,4,929,O07
train,HUVEC-03,HUVEC-03_4_O08,4,50,O08
train,HUVEC-03,HUVEC-03_4_O09,4,1004,O09
train,HUVEC-03,HUVEC-03_4_O10,4,964,O10
train,HUVEC-03,HUVEC-03_4_O11,4,803,O11
train,HUVEC-03,HUVEC-03_4_O12,4,846,O12
train,HUVEC-03,HUVEC-03_4_O13,4,103,O13
train,HUVEC-03,HUVEC-03_4_O14,4,79,O14
train,HUVEC-03,HUVEC-03_4_O15,4,9,O15
train,HUVEC-03,HUVEC-03_4_O16,4,1010,O16
train,HUVEC-03,HUVEC-03_4_O17,4,325,O17
train,HUVEC-03,HUVEC-03_4_O18,4,472,O18
train,HUVEC-03,HUVEC-03_4_O19,4,993,O19
train,HUVEC-03,HUVEC-03_4_O20,4,561,O20
train,HUVEC-03,HUVEC-03_4_O21,4,304,O21
train,HUVEC-03,HUVEC-03_4_O22,4,778,O22
train,HUVEC-03,HUVEC-03_4_O23,4,140,O23
train,HUVEC-04,HUVEC-04_1_B03,1,360,B03
train,HUVEC-04,HUVEC-04_1_B04,1,308,B04
train,HUVEC-04,HUVEC-04_1_B05,1,538,B05
train,HUVEC-04,HUVEC-04_1_B06,1,939,B06
train,HUVEC-04,HUVEC-04_1_B07,1,89,B07
train,HUVEC-04,HUVEC-04_1_B08,1,556,B08
train,HUVEC-04,HUVEC-04_1_B09,1,566,B09
train,HUVEC-04,HUVEC-04_1_B10,1,655,B10
train,HUVEC-04,HUVEC-04_1_B11,1,555,B11
train,HUVEC-04,HUVEC-04_1_B12,1,102,B12
train,HUVEC-04,HUVEC-04_1_B13,1,798,B13
train,HUVEC-04,HUVEC-04_1_B14,1,460,B14
train,HUVEC-04,HUVEC-04_1_B15,1,1060,B15
train,HUVEC-04,HUVEC-04_1_B16,1,543,B16
train,HUVEC-04,HUVEC-04_1_B17,1,281,B17
train,HUVEC-04,HUVEC-04_1_B18,1,959,B18
train,HUVEC-04,HUVEC-04_1_B19,1,389,B19
train,HUVEC-04,HUVEC-04_1_B20,1,211,B20
train,HUVEC-04,HUVEC-04_1_B21,1,181,B21
train,HUVEC-04,HUVEC-04_1_B22,1,350,B22
train,HUVEC-04,HUVEC-04_1_B23,1,786,B23
train,HUVEC-04,HUVEC-04_1_C02,1,577,C02
train,HUVEC-04,HUVEC-04_1_C04,1,301,C04
train,HUVEC-04,HUVEC-04_1_C05,1,757,C05
train,HUVEC-04,HUVEC-04_1_C06,1,1039,C06
train,HUVEC-04,HUVEC-04_1_C08,1,559,C08
train,HUVEC-04,HUVEC-04_1_C09,1,238,C09
train,HUVEC-04,HUVEC-04_1_C10,1,978,C10
train,HUVEC-04,HUVEC-04_1_C12,1,5,C12
train,HUVEC-04,HUVEC-04_1_C13,1,604,C13
train,HUVEC-04,HUVEC-04_1_C14,1,549,C14
train,HUVEC-04,HUVEC-04_1_C16,1,158,C16
train,HUVEC-04,HUVEC-04_1_C17,1,489,C17
train,HUVEC-04,HUVEC-04_1_C18,1,203,C18
train,HUVEC-04,HUVEC-04_1_C20,1,105,C20
train,HUVEC-04,HUVEC-04_1_C21,1,1056,C21
train,HUVEC-04,HUVEC-04_1_C23,1,673,C23
train,HUVEC-04,HUVEC-04_1_D02,1,411,D02
train,HUVEC-04,HUVEC-04_1_D03,1,793,D03
train,HUVEC-04,HUVEC-04_1_D04,1,1084,D04
train,HUVEC-04,HUVEC-04_1_D05,1,399,D05
train,HUVEC-04,HUVEC-04_1_D06,1,113,D06
train,HUVEC-04,HUVEC-04_1_D07,1,274,D07
train,HUVEC-04,HUVEC-04_1_D08,1,974,D08
train,HUVEC-04,HUVEC-04_1_D09,1,126,D09
train,HUVEC-04,HUVEC-04_1_D10,1,657,D10
train,HUVEC-04,HUVEC-04_1_D11,1,415,D11
train,HUVEC-04,HUVEC-04_1_D12,1,613,D12
train,HUVEC-04,HUVEC-04_1_D13,1,293,D13
train,HUVEC-04,HUVEC-04_1_D14,1,397,D14
train,HUVEC-04,HUVEC-04_1_D15,1,692,D15
train,HUVEC-04,HUVEC-04_1_D16,1,312,D16
train,HUVEC-04,HUVEC-04_1_D17,1,91,D17
train,HUVEC-04,HUVEC-04_1_D18,1,900,D18
train,HUVEC-04,HUVEC-04_1_D19,1,222,D19
train,HUVEC-04,HUVEC-04_1_D20,1,689,D20
train,HUVEC-04,HUVEC-04_1_D21,1,853,D21
train,HUVEC-04,HUVEC-04_1_D22,1,945,D22
train,HUVEC-04,HUVEC-04_1_D23,1,514,D23
train,HUVEC-04,HUVEC-04_1_E02,1,847,E02
train,HUVEC-04,HUVEC-04_1_E03,1,239,E03
train,HUVEC-04,HUVEC-04_1_E04,1,242,E04
train,HUVEC-04,HUVEC-04_1_E05,1,309,E05
train,HUVEC-04,HUVEC-04_1_E06,1,40,E06
train,HUVEC-04,HUVEC-04_1_E07,1,791,E07
train,HUVEC-04,HUVEC-04_1_E08,1,109,E08
train,HUVEC-04,HUVEC-04_1_E09,1,268,E09
train,HUVEC-04,HUVEC-04_1_E10,1,715,E10
train,HUVEC-04,HUVEC-04_1_E11,1,1089,E11
train,HUVEC-04,HUVEC-04_1_E12,1,845,E12
train,HUVEC-04,HUVEC-04_1_E13,1,366,E13
train,HUVEC-04,HUVEC-04_1_E14,1,921,E14
train,HUVEC-04,HUVEC-04_1_E15,1,626,E15
train,HUVEC-04,HUVEC-04_1_E16,1,770,E16
train,HUVEC-04,HUVEC-04_1_E17,1,372,E17
train,HUVEC-04,HUVEC-04_1_E18,1,775,E18
train,HUVEC-04,HUVEC-04_1_E19,1,984,E19
train,HUVEC-04,HUVEC-04_1_E20,1,1013,E20
train,HUVEC-04,HUVEC-04_1_E21,1,1041,E21
train,HUVEC-04,HUVEC-04_1_E22,1,687,E22
train,HUVEC-04,HUVEC-04_1_E23,1,195,E23
train,HUVEC-04,HUVEC-04_1_F02,1,1076,F02
train,HUVEC-04,HUVEC-04_1_F04,1,1023,F04
train,HUVEC-04,HUVEC-04_1_F05,1,585,F05
train,HUVEC-04,HUVEC-04_1_F06,1,282,F06
train,HUVEC-04,HUVEC-04_1_F08,1,177,F08
train,HUVEC-04,HUVEC-04_1_F09,1,838,F09
train,HUVEC-04,HUVEC-04_1_F10,1,744,F10
train,HUVEC-04,HUVEC-04_1_F12,1,355,F12
train,HUVEC-04,HUVEC-04_1_F13,1,55,F13
train,HUVEC-04,HUVEC-04_1_F14,1,147,F14
train,HUVEC-04,HUVEC-04_1_F16,1,1028,F16
train,HUVEC-04,HUVEC-04_1_F17,1,588,F17
train,HUVEC-04,HUVEC-04_1_F18,1,764,F18
train,HUVEC-04,HUVEC-04_1_F20,1,188,F20
train,HUVEC-04,HUVEC-04_1_F21,1,513,F21
train,HUVEC-04,HUVEC-04_1_F23,1,400,F23
train,HUVEC-04,HUVEC-04_1_G02,1,765,G02
train,HUVEC-04,HUVEC-04_1_G03,1,508,G03
train,HUVEC-04,HUVEC-04_1_G04,1,1,G04
train,HUVEC-04,HUVEC-04_1_G05,1,547,G05
train,HUVEC-04,HUVEC-04_1_G06,1,471,G06
train,HUVEC-04,HUVEC-04_1_G07,1,581,G07
train,HUVEC-04,HUVEC-04_1_G08,1,972,G08
train,HUVEC-04,HUVEC-04_1_G09,1,395,G09
train,HUVEC-04,HUVEC-04_1_G10,1,8,G10
train,HUVEC-04,HUVEC-04_1_G11,1,1101,G11
train,HUVEC-04,HUVEC-04_1_G12,1,456,G12
train,HUVEC-04,HUVEC-04_1_G13,1,276,G13
train,HUVEC-04,HUVEC-04_1_G14,1,784,G14
train,HUVEC-04,HUVEC-04_1_G15,1,157,G15
train,HUVEC-04,HUVEC-04_1_G16,1,607,G16
train,HUVEC-04,HUVEC-04_1_G17,1,6,G17
train,HUVEC-04,HUVEC-04_1_G18,1,565,G18
train,HUVEC-04,HUVEC-04_1_G19,1,567,G19
train,HUVEC-04,HUVEC-04_1_G20,1,212,G20
train,HUVEC-04,HUVEC-04_1_G21,1,256,G21
train,HUVEC-04,HUVEC-04_1_G22,1,624,G22
train,HUVEC-04,HUVEC-04_1_G23,1,436,G23
train,HUVEC-04,HUVEC-04_1_H02,1,272,H02
train,HUVEC-04,HUVEC-04_1_H04,1,891,H04
train,HUVEC-04,HUVEC-04_1_H05,1,897,H05
train,HUVEC-04,HUVEC-04_1_H06,1,831,H06
train,HUVEC-04,HUVEC-04_1_H08,1,80,H08
train,HUVEC-04,HUVEC-04_1_H09,1,810,H09
train,HUVEC-04,HUVEC-04_1_H10,1,481,H10
train,HUVEC-04,HUVEC-04_1_H12,1,277,H12
train,HUVEC-04,HUVEC-04_1_H13,1,339,H13
train,HUVEC-04,HUVEC-04_1_H14,1,981,H14
train,HUVEC-04,HUVEC-04_1_H16,1,1067,H16
train,HUVEC-04,HUVEC-04_1_H17,1,1065,H17
train,HUVEC-04,HUVEC-04_1_H18,1,136,H18
train,HUVEC-04,HUVEC-04_1_H20,1,840,H20
train,HUVEC-04,HUVEC-04_1_H21,1,290,H21
train,HUVEC-04,HUVEC-04_1_H23,1,1008,H23
train,HUVEC-04,HUVEC-04_1_I02,1,320,I02
train,HUVEC-04,HUVEC-04_1_I03,1,598,I03
train,HUVEC-04,HUVEC-04_1_I04,1,703,I04
train,HUVEC-04,HUVEC-04_1_I05,1,647,I05
train,HUVEC-04,HUVEC-04_1_I06,1,392,I06
train,HUVEC-04,HUVEC-04_1_I07,1,192,I07
train,HUVEC-04,HUVEC-04_1_I08,1,296,I08
train,HUVEC-04,HUVEC-04_1_I09,1,881,I09
